,movie,year,production_budget,domestic_gross,foreign_gross,worldwide_gross,month,profit,profit_margin,roi,pct_foreign,match_key,popularity,release_date,original_language,vote_average,vote_count,genre_list,genres,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
398,The Boxtrolls,2014,60000000,50837305,61108946,111946251,9,51946251,0.46402850060606315,0.86577085,0.545877556900052,2014 The Boxtrolls,11.219,2014-09-26,en,6.7,1016,"['Animation', 'Comedy', 'Family', 'Fantasy']","Animation,Comedy,Family,Fantasy",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
399,The Dark Tower,2017,60000000,50701325,62760202,113461527,8,53461527,0.4711863872588283,0.89102545,0.5531408192664286,2017 The Dark Tower,15.517,2017-08-04,en,5.6,2842,"['Action', 'Fantasy', 'Science Fiction', 'Western', 'Horror']","Action,Fantasy,Science Fiction,Western,Horror",1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
400,Jack Ryan: Shadow Recruit,2014,60000000,50577412,80800000,131377412,1,71377412,0.5433004876058908,1.1896235333333334,0.6150220100240672,2014 Jack Ryan: Shadow Recruit,11.061,2014-01-17,en,6.1,1687,"['Action', 'Drama', 'Thriller']","Action,Drama,Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
401,Vice,2018,60000000,47836282,23046889,70883171,12,10883171,0.1535367400535735,0.18138618333333334,0.3251390799093906,2018 Vice,20.125,2018-12-25,en,7.1,1213,"['Drama', 'History', 'Comedy']","Drama,History,Comedy",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
402,Gangster Squad,2013,60000000,46000903,58100000,104100903,1,44100903,0.423636123502214,0.73501505,0.5581123537420227,2013 Gangster Squad,13.029,2013-01-11,en,6.3,2527,"['Crime', 'Drama', 'Action', 'Thriller']","Crime,Drama,Action,Thriller",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
403,Smurfs: The Lost Village,2017,60000000,45020282,152558304,197578586,4,137578586,0.6963233657315474,2.292976433333333,0.7721398714737234,2017 Smurfs: The Lost Village,15.663,2017-04-07,en,6.2,736,"['Adventure', 'Animation', 'Comedy', 'Family']","Adventure,Animation,Comedy,Family",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
404,First Man,2018,60000000,44936545,60267280,105203825,10,45203825,0.4296785311750785,0.7533970833333333,0.5728620608613803,2018 First Man,22.958,2018-10-12,en,7.1,2304,"['History', 'Drama']","History,Drama",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
405,Edge of Darkness,2010,60000000,43313890,39498566,82812456,1,22812456,0.2754713131560788,0.3802076,0.4769640692699659,2010 Edge of Darkness,11.252,2010-01-29,en,6.3,794,"['Crime', 'Drama', 'Mystery', 'Thriller']","Crime,Drama,Mystery,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
406,Trouble with the Curve,2012,60000000,35763137,12055776,47818913,9,-12181087,-0.2547336657359819,-0.20301811666666666,0.2521131335628646,2012 Trouble with the Curve,8.548,2012-09-21,en,6.7,613,"['Drama', 'Romance']","Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
407,Almost Famous,2000,60000000,32522352,14848839,47371191,9,-12628809,-0.26659260055336165,-0.21048015,0.3134571600701363,2000 Almost Famous,11.022,2000-09-15,en,7.5,1339,"['Drama', 'Music']","Drama,Music",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
408,The Mortal Instruments: City of Bones,2013,60000000,31165421,44800146,75965567,8,15965567,0.2101684701438482,0.26609278333333336,0.589742797549316,2013 The Mortal Instruments: City of Bones,16.484,2013-08-21,en,6.3,2915,"['Action', 'Adventure', 'Drama', 'Mystery', 'Romance', 'Fantasy']","Action,Adventure,Drama,Mystery,Romance,Fantasy",1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
409,Priest,2011,60000000,29136626,55017400,84154026,5,24154026,0.2870216334034928,0.4025671,0.653770266439778,2011 Priest,15.318,2011-05-13,en,5.5,1157,"['Fantasy', 'Horror']","Fantasy,Horror",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
410,Rock Dog,2017,60000000,9420546,14727942,24148488,2,-35851512,-1.4846276089832209,-0.5975252,0.6098908552783926,2017 Rock Dog,10.362,2017-02-24,en,5.7,123,"['Adventure', 'Animation', 'Comedy', 'Family', 'Music']","Adventure,Animation,Comedy,Family,Music",0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
411,Mortdecai,2015,60000000,7696134,22700000,30396134,1,-29603866,-0.9739352379483522,-0.4933977666666667,0.7468054983571266,2015 Mortdecai,13.263,2015-01-23,en,5.4,1666,"['Comedy', 'Adventure']","Comedy,Adventure",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,The Ridiculous 6,2015,60000000,0,0,0,12,-60000000,-inf,-1.0,0.0,2015 The Ridiculous 6,10.187,2015-12-11,en,5.0,676,"['Comedy', 'Western']","Comedy,Western",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
413,Sherlock Gnomes,2018,59000000,43242871,44284780,87527651,3,28527651,0.3259273003910501,0.48351950847457625,0.5059518848506513,2018 Sherlock Gnomes,12.987,2018-03-23,en,5.4,343,"['Romance', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Mystery', 'Adventure']","Romance,Animation,Comedy,Family,Fantasy,Mystery,Adventure",0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
414,Deadpool,2016,58000000,363070709,437954884,801025593,2,743025593,0.9275928253643202,12.810786086206896,0.5467426856609812,2016 Deadpool,35.067,2016-02-12,en,7.6,20175,"['Action', 'Adventure', 'Comedy']","Action,Adventure,Comedy",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,American Sniper,2014,58000000,350126372,197200000,547326372,12,489326372,0.894030320906956,8.436661586206897,0.36029690891634947,2014 American Sniper,18.473,2014-12-25,en,7.4,7658,"['War', 'Action']","War,Action",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
416,American Sniper,2014,58000000,350126372,197200000,547326372,12,489326372,0.894030320906956,8.436661586206897,0.36029690891634947,2014 American Sniper,18.473,2014-12-25,en,7.4,7658,"['War', 'Action']","War,Action",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
417,Goosebumps,2015,58000000,80069458,78835866,158905324,10,100905324,0.6350027894597163,1.7397469655172413,0.49611846862978615,2015 Goosebumps,18.957,2015-10-16,en,6.2,2147,"['Adventure', 'Horror', 'Comedy']","Adventure,Horror,Comedy",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
418,Goosebumps,2015,58000000,80069458,78835866,158905324,10,100905324,0.6350027894597163,1.7397469655172413,0.49611846862978615,2015 Goosebumps,18.957,2015-10-16,en,6.2,2147,"['Adventure', 'Horror', 'Comedy']","Adventure,Horror,Comedy",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
419,Red Tails,2012,58000000,49876377,489121,50365498,1,-7634502,-0.1515819817764931,-0.1316293448275862,0.009711429836353449,2012 Red Tails,10.247,2012-01-11,en,6.0,256,"['Drama', 'Action', 'Adventure', 'History', 'War']","Drama,Action,Adventure,History,War",1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
420,The Internship,2013,58000000,44672764,49000000,93672764,6,35672764,0.3808232241337514,0.6150476551724138,0.5230976209904514,2013 The Internship,0.6,2013-06-07,en,6.2,2631,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,Life,2017,58000000,30234022,70695644,100929666,3,42929666,0.4253423963574793,0.7401666551724138,0.7004446442931853,2017 Life,17.021,2017-03-24,en,6.4,4180,"['Horror', 'Science Fiction', 'Thriller']","Horror,Science Fiction,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
422,Resident Evil: Afterlife,2010,57500000,60128566,235745624,295874190,9,238374190,0.805660642450766,4.145638086956522,0.7967765758817963,2010 Resident Evil: Afterlife,0.667,2010-09-10,en,5.9,2119,"['Action', 'Adventure', 'Horror', 'Science Fiction']","Action,Adventure,Horror,Science Fiction",1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
423,That's My Boy,2012,57500000,36931089,21154146,58085235,6,585235,0.010075452049044822,0.010178,0.36419145071893055,2012 That's My Boy,12.817,2012-06-15,en,5.5,831,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,Into the Woods,2014,56200000,128002372,85114029,213116401,12,156916401,0.7362943455487502,2.7921067793594307,0.39937812669800105,2014 Into the Woods,13.726,2014-12-25,en,5.7,2880,"['Fantasy', 'Comedy']","Fantasy,Comedy",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
425,Bohemian Rhapsody,2018,55000000,216303339,678682003,894985342,11,839985342,0.9385464795690475,15.272460763636364,0.758316333408732,2018 Bohemian Rhapsody,37.197,2018-11-02,en,8.1,7629,"['Drama', 'Music']","Drama,Music",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
426,Fifty Shades Darker,2017,55000000,114434010,266964482,381398492,2,326398492,0.8557938713611903,5.934518036363636,0.6999620806051849,2017 Fifty Shades Darker,12.083,2017-02-10,en,6.1,4489,"['Drama', 'Romance']","Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
427,Captain Phillips,2013,55000000,107136417,113511767,220648184,10,165648184,0.7507344089448749,3.0117851636363637,0.5144468671448481,2013 Captain Phillips,15.483,2013-10-11,en,7.6,3909,"['Action', 'Drama', 'Thriller']","Action,Drama,Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
428,Murder on the Orient Express,2017,55000000,102826543,243096187,345922730,11,290922730,0.8410049550661213,5.289504181818182,0.7027470759149016,2017 Murder on the Orient Express,15.937,2017-11-10,en,6.7,5406,"['Crime', 'Drama', 'Mystery']","Crime,Drama,Mystery",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
429,Murder on the Orient Express,2017,55000000,102826543,243096187,345922730,11,290922730,0.8410049550661213,5.289504181818182,0.7027470759149016,2017 Murder on the Orient Express,15.937,2017-11-10,en,6.7,5406,"['Crime', 'Drama', 'Mystery']","Crime,Drama,Mystery",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
430,The Equalizer,2014,55000000,101530738,91372886,192903624,9,137903624,0.7148835316852316,2.507338618181818,0.4736711737463263,2014 The Equalizer,28.942,2014-09-26,en,7.2,4989,"['Thriller', 'Action', 'Crime']","Thriller,Action,Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
431,Fifty Shades Freed,2018,55000000,100407760,270942859,371350619,2,316350619,0.851891993210869,5.751829436363637,0.7296146690952466,2018 Fifty Shades Freed,22.512,2018-02-09,en,6.1,3535,"['Drama', 'Romance']","Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
432,Date Night,2010,55000000,98711404,53557629,152269033,4,97269033,0.6387972070460315,1.7685278727272726,0.35173027597804474,2010 Date Night,12.498,2010-04-08,en,6.0,1743,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,Paddington,2015,55000000,76223578,182565519,258789097,1,203789097,0.7874717264460334,3.705256309090909,0.7054606284282525,2015 Paddington,13.565,2015-01-16,en,7.0,1904,"['Comedy', 'Adventure', 'Family']","Comedy,Adventure,Family",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
434,Executive Decision,1996,55000000,56679192,65400000,122079192,3,67079192,0.5494727717398392,1.2196216727272726,0.5357178314220822,1996 Executive Decision,13.86,1996-03-15,en,6.1,402,"['Action', 'Adventure', 'Drama', 'Thriller']","Action,Adventure,Drama,Thriller",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
435,Free Birds,2013,55000000,55750480,54636592,110387072,11,55387072,0.5017532487862347,1.0070376727272727,0.49495462657076367,2013 Free Birds,11.062,2013-11-01,en,5.8,410,"['Animation', 'Comedy', 'Family']","Animation,Comedy,Family",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
436,Muppets Most Wanted,2014,55000000,51178893,28133408,79312301,3,24312301,0.30653884319911484,0.44204183636363636,0.3547168301169323,2014 Muppets Most Wanted,9.118,2014-03-21,en,6.2,473,"['Comedy', 'Adventure', 'Crime', 'Family']","Comedy,Adventure,Crime,Family",0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
437,Kubo and the Two Strings,2016,55000000,48023088,29525034,77548122,8,22548122,0.2907629665100078,0.40996585454545453,0.3807317732336574,2016 Kubo and the Two Strings,13.847,2016-08-19,en,7.7,2029,"['Animation', 'Adventure', 'Family']","Animation,Adventure,Family",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
438,Burlesque,2010,55000000,39440655,51112020,90552675,11,35552675,0.3926187161229638,0.6464122727272728,0.5644451696208864,2010 Burlesque,8.676,2010-11-23,en,7.1,1195,"['Drama', 'Romance']","Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
439,The Watch,2012,55000000,34353000,32777045,67130045,7,12130045,0.1806947246944345,0.22054627272727273,0.4882619250441438,2012 The Watch,10.228,2012-07-27,en,5.4,1356,"['Action', 'Comedy', 'Science Fiction']","Action,Comedy,Science Fiction",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
440,Annihilation,2018,55000000,32732301,10338614,43070915,2,-11929085,-0.2769638165337328,-0.21689245454545455,0.2400370180201651,2018 Annihilation,25.197,2018-02-23,en,6.3,4465,['Science Fiction'],Science Fiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
441,Crimson Peak,2015,55000000,31090320,43876534,74966854,10,19966854,0.26634242914875417,0.3630337090909091,0.5852791154874927,2015 Crimson Peak,9.897,2015-10-16,en,6.5,2986,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Romance', 'Thriller']","Drama,Fantasy,Horror,Mystery,Romance,Thriller",0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0
442,Crimson Peak,2015,55000000,31090320,43876534,74966854,10,19966854,0.26634242914875417,0.3630337090909091,0.5852791154874927,2015 Crimson Peak,9.897,2015-10-16,en,6.5,2986,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Romance', 'Thriller']","Drama,Fantasy,Horror,Mystery,Romance,Thriller",0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0
443,Bullet to the Head,2013,55000000,9489829,13108140,22597969,2,-32402031,-1.4338470417407865,-0.5891278363636364,0.5800583229404377,2013 Bullet to the Head,17.574,2013-02-01,en,5.4,681,"['Action', 'Crime', 'Thriller']","Action,Crime,Thriller",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
444,Black Mass,2015,53000000,62575678,36262194,98837872,9,45837872,0.4637683012843498,0.8648655094339622,0.36688562052408413,2015 Black Mass,14.646,2015-09-18,en,6.4,2020,"['Drama', 'Crime']","Drama,Crime",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
445,Zero Dark Thirty,2012,52500000,95720716,38891719,134612435,12,82112435,0.6099914543556099,1.564046380952381,0.28891624313905323,2012 Zero Dark Thirty,14.239,2012-12-19,en,6.9,2553,"['Thriller', 'Drama', 'History']","Thriller,Drama,History",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
446,The Break-Up,2006,52000000,118703275,87024032,205727307,6,153727307,0.7472382215162132,2.956294365384615,0.4230067134451918,2006 The Break-Up,11.165,2006-06-02,en,5.7,1480,"['Romance', 'Comedy']","Romance,Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
447,Valentine's Day,2010,52000000,110485654,107083674,217569328,2,165569328,0.7609957227059138,3.1840255384615386,0.4921818483531833,2010 Valentine's Day,11.187,2010-02-11,en,5.8,1907,"['Comedy', 'Romance']","Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
448,The Change-Up,2011,52000000,37243418,38753649,75997067,8,23997067,0.3157630675404881,0.4614820576923077,0.5099361137187044,2011 The Change-Up,12.122,2011-08-05,en,6.0,1406,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,Alpha,2018,51000000,35851379,63773494,99624873,8,48624873,0.48807964854319064,0.9534288823529412,0.6401362639629161,2018 Alpha,24.536,2018-08-17,en,5.9,1167,"['Adventure', 'Drama']","Adventure,Drama",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
450,The Adjustment Bureau,2011,50200000,62495645,64435680,126931325,3,76731325,0.6045105493068791,1.5285124501992031,0.5076420655027433,2011 The Adjustment Bureau,13.717,2011-03-04,en,6.6,2615,"['Science Fiction', 'Thriller', 'Romance']","Science Fiction,Thriller,Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
451,Ted,2012,50000000,218665740,337350887,556016627,6,506016627,0.9100746316350716,10.12033254,0.6067280556342067,2012 Ted,14.475,2012-06-29,en,6.3,7727,"['Comedy', 'Fantasy']","Comedy,Fantasy",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
452,22 Jump Street,2014,50000000,191719337,139614539,331333876,6,281333876,0.849094814561008,5.62667752,0.4213711579554878,2014 22 Jump Street,11.176,2014-06-13,en,6.9,5167,"['Crime', 'Comedy', 'Action']","Crime,Comedy,Action",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,Central Intelligence,2016,50000000,127440871,89753934,217194805,6,167194805,0.769791915603138,3.3438961,0.41324162426444777,2016 Central Intelligence,14.478,2016-06-17,en,6.3,3133,"['Action', 'Comedy', 'Mystery']","Action,Comedy,Mystery",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
454,Anchorman 2: The Legend Continues,2013,50000000,127352707,44833047,172185754,12,122185754,0.7096159302470517,2.44371508,0.2603760529457042,2013 Anchorman 2: The Legend Continues,12.08,2013-12-18,en,6.1,1408,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,Super 8,2011,50000000,127004179,130968566,257972745,6,207972745,0.8061810754465554,4.1594549,0.5076837322485366,2011 Super 8,14.39,2011-06-09,en,6.7,3934,"['Thriller', 'Science Fiction', 'Mystery']","Thriller,Science Fiction,Mystery",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
456,Creed II,2018,50000000,115715889,97875633,213591522,11,163591522,0.7659083116604225,3.27183044,0.4582374435254972,2018 Creed II,26.907,2018-11-21,en,6.7,2236,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
457,Peter Rabbit,2018,50000000,115234093,231902384,347136477,2,297136477,0.8559644309577987,5.94272954,0.6680438368336612,2018 Peter Rabbit,15.974,2018-02-09,en,6.5,650,"['Animation', 'Adventure', 'Family']","Animation,Adventure,Family",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
458,The Mule,2018,50000000,103804407,67053269,170857676,12,120857676,0.7073587726898498,2.41715352,0.392451018706353,2018 The Mule,33.83,2018-12-14,en,6.5,1584,"['Crime', 'Drama', 'Thriller']","Crime,Drama,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
459,Non-Stop,2014,50000000,91742160,130640895,222383055,2,172383055,0.7751627254153874,3.4476611,0.5874588556218908,2014 Non-Stop,13.562,2014-02-28,en,6.8,3330,"['Action', 'Thriller', 'Mystery']","Action,Thriller,Mystery",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
460,The Emoji Movie,2017,50000000,86089513,130472799,216562312,7,166562312,0.7691195686902346,3.33124624,0.6024723221462468,2017 The Emoji Movie,14.88,2017-07-23,en,5.4,1447,"['Animation', 'Family', 'Comedy']","Animation,Family,Comedy",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
461,The Post,2017,50000000,81903458,97845422,179748880,12,129748880,0.7218341499540915,2.5949776,0.5443450996746128,2017 The Post,15.551,2017-12-22,en,7.0,2506,"['Drama', 'History']","Drama,History",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
462,The Post,2017,50000000,81903458,97845422,179748880,12,129748880,0.7218341499540915,2.5949776,0.5443450996746128,2017 The Post,15.551,2017-12-22,en,7.0,2506,"['Drama', 'History']","Drama,History",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
463,We Bought a Zoo,2011,50000000,75624550,43104523,118729073,12,68729073,0.5788731543452714,1.37458146,0.36304943608883394,2011 We Bought a Zoo,9.931,2011-12-23,en,6.7,1523,"['Drama', 'Comedy', 'Family']","Drama,Comedy,Family",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
464,Moneyball,2011,50000000,75605492,35695343,111300835,9,61300835,0.5507670719631169,1.2260167,0.32071046906341716,2011 Moneyball,15.393,2011-09-22,en,7.1,2255,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
465,American Reunion,2012,50000000,56758835,180040376,236799211,4,186799211,0.7888506478174034,3.73598422,0.7603081751822222,2012 American Reunion,17.199,2012-04-06,en,6.2,2679,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,Hansel & Gretel: Witch Hunters,2013,50000000,55703475,159246241,214949716,1,164949716,0.767387457260004,3.29899432,0.7408534608159241,2013 Hansel & Gretel: Witch Hunters,15.982,2013-01-25,en,5.9,4548,"['Fantasy', 'Horror', 'Action']","Fantasy,Horror,Action",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
467,13 Hours: The Secret Soldiers of Benghazi,2016,50000000,52853219,16558151,69411370,1,19411370,0.27965692076096466,0.3882274,0.23855098955689824,2016 13 Hours: The Secret Soldiers of Benghazi,21.486,2016-01-15,en,7.0,1573,"['Action', 'Drama', 'History', 'Thriller', 'War']","Action,Drama,History,Thriller,War",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
468,American Made,2017,50000000,51342000,84227212,135569212,9,85569212,0.6311846970092295,1.71138424,0.6212856942769572,2017 American Made,16.748,2017-09-29,en,6.7,2188,"['Action', 'Crime']","Action,Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,American Made,2017,50000000,51342000,84227212,135569212,9,85569212,0.6311846970092295,1.71138424,0.6212856942769572,2017 American Made,16.748,2017-09-29,en,6.7,2188,"['Action', 'Crime']","Action,Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,The Book of Life,2014,50000000,50151543,47500000,97651543,10,47651543,0.4879753205742996,0.95303086,0.4864234454544154,2014 The Book of Life,11.392,2014-10-17,en,7.4,1228,"['Romance', 'Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']","Romance,Animation,Adventure,Comedy,Family,Fantasy",0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
471,Into the Storm,2014,50000000,47602194,102827177,150429371,8,100429371,0.6676181009890682,2.00858742,0.6835578472238643,2014 Into the Storm,8.884,2014-08-08,en,5.8,1169,"['Action', 'Thriller']","Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
472,The Judge,2014,50000000,47119388,29000000,76119388,10,26119388,0.34313712559013215,0.52238776,0.3809804671577233,2014 The Judge,16.464,2014-10-10,en,7.3,2356,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
473,War Dogs,2016,50000000,43034523,43199980,86234503,8,36234503,0.4201856767238515,0.72469006,0.500959343384863,2016 War Dogs,10.654,2016-08-19,en,6.8,2387,"['Comedy', 'Crime', 'Drama']","Comedy,Crime,Drama",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
474,The Nice Guys,2016,50000000,36261763,23334984,59596747,5,9596747,0.16102803396299467,0.19193494,0.3915479480784413,2016 The Nice Guys,13.743,2016-05-20,en,7.1,4272,"['Comedy', 'Crime', 'Mystery']","Comedy,Crime,Mystery",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
475,Marmaduke,2010,50000000,33644788,56251142,89895930,6,39895930,0.4438012933399766,0.7979186,0.6257362485709864,2010 Marmaduke,8.487,2010-06-04,en,5.1,367,"['Family', 'Comedy']","Family,Comedy",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
476,Hereafter,2010,50000000,32746941,75913329,108660270,10,58660270,0.5398502138822221,1.1732054,0.6986300420567702,2010 Hereafter,7.886,2010-10-22,en,5.9,848,"['Drama', 'Fantasy']","Drama,Fantasy",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
477,Assassins,1995,50000000,30306268,53000000,83306268,10,33306268,0.3998050662886495,0.66612536,0.6362066297340315,1995 Assassins,10.579,1995-10-06,en,6.2,666,"['Action', 'Adventure', 'Crime', 'Thriller']","Action,Adventure,Crime,Thriller",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
478,Zoolander 2,2016,50000000,28848693,26500000,55348693,2,5348693,0.09663630178222998,0.10697386,0.4787827600554181,2016 Zoolander 2,12.997,2016-02-12,en,4.7,1374,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
